timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay,
2024-12-06 15:22:02.961,aeneas-pod-be-109,Running,minikube-m02,minikube,323,24,
2024-12-06 15:22:02.999,mrleo-pod-bu-97,Running,minikube-m02,minikube,126,21,
2024-12-06 15:22:03.018,julius-pod-be-108,Running,minikube-m02,minikube-m02,153,0,
2024-12-06 15:22:03.039,julius-pod-gu-116,Running,minikube-m02,minikube-m02,284,0,
2024-12-06 15:22:03.058,mrleo-pod-gu-77,Succeeded,minikube-m02,minikube-m02,114,0,21573
2024-12-06 15:22:03.082,julius-pod-bu-87,Running,minikube-m02,minikube,254,22,
2024-12-06 15:22:03.108,aeneas-pod-bu-21,Succeeded,minikube-m02,minikube-m02,399,0,31414
2024-12-06 15:22:03.134,aeneas-pod-bu-25,Succeeded,minikube-m02,minikube-m02,354,0,29908
2024-12-06 15:22:03.191,aeneas-pod-bu-48,Succeeded,minikube-m02,minikube-m02,599,0,28456
2024-12-06 15:22:03.218,aeneas-pod-gu-44,Succeeded,minikube-m02,minikube-m02,617,0,28482
2024-12-06 15:22:03.426,julius-pod-bu-106,Pending,minikube-m02,minikube-m02,224,0,
2024-12-06 15:22:03.438,aeneas-pod-gu-113,Pending,minikube,minikube,623,0,
2024-12-06 15:22:03.446,julius-pod-bu-106,Pending,minikube-m02,minikube-m02,224,0,
2024-12-06 15:22:03.453,aeneas-pod-bu-117,Pending,minikube-m02,minikube-m02,509,0,
2024-12-06 15:22:03.463,aeneas-pod-gu-113,Pending,minikube,minikube,623,0,
2024-12-06 15:22:03.467,mrleo-pod-bu-122,Pending,minikube,minikube,143,0,
2024-12-06 15:22:03.473,aeneas-pod-bu-117,Pending,minikube-m02,minikube-m02,509,0,
2024-12-06 15:22:03.487,mrleo-pod-bu-124,Pending,minikube,minikube,87,0,
2024-12-06 15:22:03.527,mrleo-pod-bu-122,Pending,minikube,minikube,143,0,
2024-12-06 15:22:03.543,mrleo-pod-bu-124,Pending,minikube,minikube,87,0,
2024-12-06 15:22:03.555,mrleo-pod-gu-126,Pending,minikube,minikube-m02,120,21,
2024-12-06 15:22:03.565,mrleo-pod-gu-126,Pending,minikube,minikube-m02,120,21,
2024-12-06 15:22:03.616,mrleo-pod-gu-128,Pending,minikube,minikube,85,0,
2024-12-06 15:22:03.672,mrleo-pod-gu-128,Pending,minikube,minikube,85,0,
2024-12-06 15:22:03.683,aeneas-pod-gu-130,Pending,minikube,minikube,672,0,
2024-12-06 15:22:03.726,aeneas-pod-gu-130,Pending,minikube,minikube,672,0,
2024-12-06 15:22:03.741,aeneas-pod-gu-132,Pending,minikube,minikube-m02,334,21,
2024-12-06 15:22:03.753,aeneas-pod-bu-45,Succeeded,minikube,minikube,364,0,29027
2024-12-06 15:22:03.767,aeneas-pod-gu-135,Pending,minikube,minikube,397,0,
2024-12-06 15:22:03.781,aeneas-pod-gu-132,Pending,minikube,minikube-m02,334,21,
2024-12-06 15:22:03.790,aeneas-pod-gu-138,Pending,minikube,minikube-m02,760,21,
2024-12-06 15:22:03.821,aeneas-pod-be-54,Running,minikube,minikube-m02,819,21,
2024-12-06 15:22:03.824,julius-pod-gu-148,Pending,minikube-m02,minikube,437,22,
2024-12-06 15:22:03.830,aeneas-pod-gu-29,Succeeded,minikube,minikube,347,0,38609
2024-12-06 15:22:03.877,aeneas-pod-gu-138,Pending,minikube,minikube-m02,760,21,
2024-12-06 15:22:03.888,julius-pod-be-90,Running,minikube,minikube-m02,155,21,
2024-12-06 15:22:03.909,julius-pod-gu-148,Pending,minikube-m02,minikube,437,22,
2024-12-06 15:22:03.931,aeneas-pod-gu-135,Pending,minikube,minikube,397,0,
2024-12-06 15:22:03.937,mrleo-pod-gu-81,Succeeded,minikube,minikube-m02,94,21,22451
2024-12-06 15:22:03.942,aeneas-pod-bu-58,Running,minikube,minikube-m02,375,21,
2024-12-06 15:22:04.010,aeneas-pod-bu-51,Succeeded,minikube,minikube,335,0,27438
2024-12-06 15:22:04.046,aeneas-pod-bu-57,Succeeded,minikube,minikube,380,0,4173
2024-12-06 15:22:04.102,mrleo-pod-be-93,Succeeded,minikube,minikube,228,0,20290
2024-12-06 15:22:04.402,aeneas-pod-bu-48,Succeeded,minikube-m02,minikube-m02,599,0,35666
2024-12-06 15:22:04.498,julius-pod-be-96,Running,minikube-m02,minikube-m02,211,0,
2024-12-06 15:22:04.731,aeneas-pod-gu-59,Running,minikube-m02,minikube,436,24,
2024-12-06 15:22:04.812,aeneas-pod-gu-44,Succeeded,minikube-m02,minikube-m02,617,0,43086
2024-12-06 15:22:05.019,aeneas-pod-bu-51,Succeeded,minikube,minikube,335,0,28446
2024-12-06 15:22:05.277,aeneas-pod-gu-113,Running,minikube,minikube,623,0,
2024-12-06 15:22:05.291,mrleo-pod-gu-91,Succeeded,minikube-m02,minikube,213,21,41480
2024-12-06 15:22:05.331,mrleo-pod-be-93,Succeeded,minikube,minikube,228,0,21520
2024-12-06 15:22:05.348,mrleo-pod-bu-97,Succeeded,minikube-m02,minikube,126,21,19313
2024-12-06 15:22:05.390,julius-pod-bu-87,Succeeded,minikube-m02,minikube,254,22,29578
2024-12-06 15:22:05.413,mrleo-pod-bu-124,Running,minikube,minikube,87,0,
2024-12-06 15:22:05.676,aeneas-pod-bu-57,Succeeded,minikube,minikube,380,0,29103
2024-12-06 15:22:05.714,mrleo-pod-bu-122,Running,minikube,minikube,143,0,
2024-12-06 15:22:05.744,mrleo-pod-gu-126,Running,minikube,minikube-m02,120,21,
2024-12-06 15:22:05.772,mrleo-pod-gu-128,Running,minikube,minikube,85,0,
2024-12-06 15:22:05.859,aeneas-pod-be-111,Pending,minikube-m02,minikube-m02,384,0,
2024-12-06 15:22:05.918,aeneas-pod-be-120,Pending,minikube,minikube,393,0,
2024-12-06 15:22:05.932,aeneas-pod-be-111,Pending,minikube-m02,minikube-m02,384,0,
2024-12-06 15:22:05.954,aeneas-pod-gu-125,Pending,minikube,minikube,388,0,
2024-12-06 15:22:05.972,aeneas-pod-be-120,Pending,minikube,minikube,393,0,
2024-12-06 15:22:05.995,julius-pod-bu-119,Running,minikube-m02,minikube,340,22,
2024-12-06 15:22:06.035,aeneas-pod-gu-125,Pending,minikube,minikube,388,0,
2024-12-06 15:22:06.047,aeneas-pod-bu-129,Pending,minikube,minikube-m02,478,21,
2024-12-06 15:22:06.063,mrleo-pod-bu-97,Succeeded,minikube-m02,minikube,126,21,29034
2024-12-06 15:22:06.103,aeneas-pod-bu-117,Running,minikube-m02,minikube-m02,509,0,
2024-12-06 15:22:06.127,mrleo-pod-bu-133,Pending,minikube,minikube-m02,140,21,
2024-12-06 15:22:06.168,julius-pod-be-90,Succeeded,minikube,minikube-m02,155,21,22361
2024-12-06 15:22:06.205,julius-pod-bu-106,Running,minikube-m02,minikube-m02,224,0,
2024-12-06 15:22:06.208,aeneas-pod-gu-139,Pending,minikube,minikube-m02,598,21,
2024-12-06 15:22:06.221,aeneas-pod-bu-58,Succeeded,minikube,minikube-m02,375,21,29648
2024-12-06 15:22:06.229,julius-pod-gu-148,Running,minikube-m02,minikube,437,22,
2024-12-06 15:22:06.237,aeneas-pod-bu-129,Pending,minikube,minikube-m02,478,21,
2024-12-06 15:22:06.241,aeneas-pod-bu-144,Pending,minikube-m02,minikube,499,24,
2024-12-06 15:22:06.246,mrleo-pod-bu-112,Running,minikube-m02,minikube,174,21,
2024-12-06 15:22:06.252,aeneas-pod-be-54,Succeeded,minikube,minikube-m02,819,21,29680
2024-12-06 15:22:06.257,mrleo-pod-bu-133,Pending,minikube,minikube-m02,140,21,
2024-12-06 15:22:06.262,mrleo-pod-gu-91,Succeeded,minikube-m02,minikube,213,21,22450
2024-12-06 15:22:06.264,julius-pod-be-156,Pending,minikube,minikube-m02,182,21,
2024-12-06 15:22:06.268,aeneas-pod-gu-139,Pending,minikube,minikube-m02,598,21,
2024-12-06 15:22:06.272,aeneas-pod-bu-144,Pending,minikube-m02,minikube,499,24,
2024-12-06 15:22:06.277,julius-pod-be-156,Pending,minikube,minikube-m02,182,21,
2024-12-06 15:22:06.282,julius-pod-bu-87,Succeeded,minikube-m02,minikube,254,22,22470
2024-12-06 15:22:06.383,julius-pod-be-96,Succeeded,minikube-m02,minikube-m02,211,0,20347
2024-12-06 15:22:06.411,aeneas-pod-gu-59,Succeeded,minikube-m02,minikube,436,24,27558
2024-12-06 15:22:06.827,aeneas-pod-bu-58,Succeeded,minikube,minikube-m02,375,21,40254
2024-12-06 15:22:07.382,aeneas-pod-be-54,Succeeded,minikube,minikube-m02,819,21,30809
2024-12-06 15:22:07.465,aeneas-pod-gu-59,Succeeded,minikube-m02,minikube,436,24,32611
2024-12-06 15:22:07.484,aeneas-pod-gu-130,Running,minikube,minikube,672,0,
2024-12-06 15:22:07.504,julius-pod-be-134,Running,minikube-m02,minikube,211,22,
2024-12-06 15:22:07.543,aeneas-pod-gu-138,Running,minikube,minikube-m02,760,21,
2024-12-06 15:22:07.588,aeneas-pod-be-111,Running,minikube-m02,minikube-m02,384,0,
2024-12-06 15:22:07.653,aeneas-pod-gu-125,Running,minikube,minikube,388,0,
2024-12-06 15:22:07.699,aeneas-pod-gu-135,Running,minikube,minikube,397,0,
2024-12-06 15:22:07.719,julius-pod-be-96,Succeeded,minikube-m02,minikube-m02,211,0,21684
2024-12-06 15:22:07.800,aeneas-pod-gu-132,Running,minikube,minikube-m02,334,21,
2024-12-06 15:22:07.921,aeneas-pod-be-120,Running,minikube,minikube,393,0,
2024-12-06 15:22:08.034,mrleo-pod-bu-112,Succeeded,minikube-m02,minikube,174,21,19640
2024-12-06 15:22:08.061,julius-pod-be-156,Running,minikube,minikube-m02,182,21,
2024-12-06 15:22:08.083,julius-pod-bu-119,Succeeded,minikube-m02,minikube,340,22,19691
2024-12-06 15:22:08.114,julius-pod-be-90,Succeeded,minikube,minikube-m02,155,21,45302
2024-12-06 15:22:08.142,mrleo-pod-bu-133,Running,minikube,minikube-m02,140,21,
2024-12-06 15:22:08.148,julius-pod-bu-100,Running,minikube,minikube-m02,313,21,
2024-12-06 15:22:08.179,aeneas-pod-bu-129,Running,minikube,minikube-m02,478,21,
2024-12-06 15:22:08.734,julius-pod-gu-115,Pending,minikube-m02,minikube-m02,214,0,
2024-12-06 15:22:08.762,julius-pod-bu-119,Succeeded,minikube-m02,minikube,340,22,28369
2024-12-06 15:22:08.771,aeneas-pod-be-127,Pending,minikube-m02,minikube-m02,268,0,
2024-12-06 15:22:08.788,julius-pod-gu-115,Pending,minikube-m02,minikube-m02,214,0,
2024-12-06 15:22:08.795,julius-pod-be-137,Pending,minikube-m02,minikube-m02,293,0,
2024-12-06 15:22:08.814,mrleo-pod-gu-141,Pending,minikube,minikube,188,0,
2024-12-06 15:22:08.852,aeneas-pod-gu-146,Pending,minikube,minikube,418,0,
2024-12-06 15:22:08.860,mrleo-pod-gu-141,Pending,minikube,minikube,188,0,
2024-12-06 15:22:08.865,aeneas-pod-be-127,Pending,minikube-m02,minikube-m02,268,0,
2024-12-06 15:22:08.868,aeneas-pod-gu-149,Pending,minikube,minikube,745,0,
2024-12-06 15:22:08.897,mrleo-pod-bu-153,Pending,minikube-m02,minikube,166,21,
2024-12-06 15:22:08.905,aeneas-pod-gu-146,Pending,minikube,minikube,418,0,
2024-12-06 15:22:08.915,aeneas-pod-bu-144,Running,minikube-m02,minikube,499,24,
2024-12-06 15:22:08.926,julius-pod-gu-158,Pending,minikube-m02,minikube,303,22,
2024-12-06 15:22:08.947,aeneas-pod-gu-149,Pending,minikube,minikube,745,0,
2024-12-06 15:22:08.952,julius-pod-be-137,Pending,minikube-m02,minikube-m02,293,0,
2024-12-06 15:22:08.965,mrleo-pod-bu-112,Succeeded,minikube-m02,minikube,174,21,20572
2024-12-06 15:22:08.978,julius-pod-gu-158,Pending,minikube-m02,minikube,303,22,
2024-12-06 15:22:08.998,mrleo-pod-bu-153,Pending,minikube-m02,minikube,166,21,
2024-12-06 15:22:09.069,julius-pod-be-134,Succeeded,minikube-m02,minikube,211,22,41994
2024-12-06 15:22:09.378,mrleo-pod-bu-122,Running,minikube,minikube,143,0,
2024-12-06 15:22:09.483,mrleo-pod-gu-126,Running,minikube,minikube-m02,120,21,
2024-12-06 15:22:09.605,mrleo-pod-bu-124,Running,minikube,minikube,87,0,
2024-12-06 15:22:10.328,aeneas-pod-gu-139,Running,minikube,minikube-m02,598,21,
2024-12-06 15:22:10.450,mrleo-pod-gu-128,Running,minikube,minikube,85,0,
2024-12-06 15:22:10.618,julius-pod-be-134,Succeeded,minikube-m02,minikube,211,22,17543
2024-12-06 15:22:10.718,julius-pod-be-105,Running,minikube-m02,minikube-m02,252,0,
2024-12-06 15:22:10.811,julius-pod-gu-115,Running,minikube-m02,minikube-m02,214,0,
2024-12-06 15:22:11.024,julius-pod-bu-100,Succeeded,minikube,minikube-m02,313,21,24989
2024-12-06 15:22:11.276,mrleo-pod-be-123,Pending,minikube-m02,minikube-m02,144,0,
2024-12-06 15:22:11.297,mrleo-pod-bu-140,Pending,minikube-m02,minikube,164,21,
2024-12-06 15:22:11.303,mrleo-pod-be-123,Pending,minikube-m02,minikube-m02,144,0,
2024-12-06 15:22:11.307,julius-pod-bu-157,Pending,minikube-m02,minikube-m02,303,0,
2024-12-06 15:22:11.321,mrleo-pod-bu-140,Pending,minikube-m02,minikube,164,21,
2024-12-06 15:22:11.346,julius-pod-bu-157,Pending,minikube-m02,minikube-m02,303,0,
2024-12-06 15:22:11.472,julius-pod-bu-136,Running,minikube,minikube-m02,166,21,
2024-12-06 15:22:11.506,aeneas-pod-gu-149,Running,minikube,minikube,745,0,
2024-12-06 15:22:11.551,aeneas-pod-gu-146,Running,minikube,minikube,418,0,
2024-12-06 15:22:11.571,mrleo-pod-gu-141,Running,minikube,minikube,188,0,
2024-12-06 15:22:11.654,julius-pod-bu-100,Succeeded,minikube,minikube-m02,313,21,25619
2024-12-06 15:22:12.115,mrleo-pod-gu-128,Succeeded,minikube,minikube,85,0,21385
2024-12-06 15:22:12.122,mrleo-pod-bu-124,Succeeded,minikube,minikube,87,0,21395
2024-12-06 15:22:12.210,mrleo-pod-bu-122,Succeeded,minikube,minikube,143,0,21480
2024-12-06 15:22:12.228,mrleo-pod-gu-126,Succeeded,minikube,minikube-m02,120,21,21498
2024-12-06 15:22:12.402,mrleo-pod-bu-153,Running,minikube-m02,minikube,166,21,
2024-12-06 15:22:12.476,julius-pod-gu-158,Running,minikube-m02,minikube,303,22,
2024-12-06 15:22:12.497,julius-pod-gu-114,Running,minikube-m02,minikube-m02,212,0,
2024-12-06 15:22:12.547,aeneas-pod-bu-86,Running,minikube-m02,minikube,542,24,
2024-12-06 15:22:12.584,aeneas-pod-be-127,Running,minikube-m02,minikube-m02,268,0,
2024-12-06 15:22:12.617,julius-pod-be-137,Running,minikube-m02,minikube-m02,293,0,
2024-12-06 15:22:12.666,julius-pod-gu-116,Running,minikube-m02,minikube-m02,284,0,
2024-12-06 15:22:12.701,aeneas-pod-be-80,Running,minikube,minikube-m02,523,21,
2024-12-06 15:22:12.721,julius-pod-bu-142,Running,minikube-m02,minikube,324,22,
2024-12-06 15:22:12.752,mrleo-pod-gu-128,Succeeded,minikube,minikube,85,0,42022
2024-12-06 15:22:12.764,mrleo-pod-bu-124,Succeeded,minikube,minikube,87,0,22034
2024-12-06 15:22:12.805,julius-pod-be-108,Running,minikube-m02,minikube-m02,153,0,
2024-12-06 15:22:12.844,mrleo-pod-bu-133,Running,minikube,minikube-m02,140,21,
2024-12-06 15:22:12.904,mrleo-pod-bu-122,Succeeded,minikube,minikube,143,0,22180
2024-12-06 15:22:12.929,mrleo-pod-gu-126,Succeeded,minikube,minikube-m02,120,21,22199
2024-12-06 15:22:13.064,julius-pod-be-105,Succeeded,minikube-m02,minikube-m02,252,0,27030
2024-12-06 15:22:13.111,julius-pod-bu-136,Succeeded,minikube,minikube-m02,166,21,20036
2024-12-06 15:22:13.815,julius-pod-be-165,Pending,minikube,minikube-m02,278,21,
2024-12-06 15:22:13.845,mrleo-pod-bu-140,Running,minikube-m02,minikube,164,21,
2024-12-06 15:22:13.868,julius-pod-be-165,Pending,minikube,minikube-m02,278,21,
2024-12-06 15:22:13.873,julius-pod-be-145,Running,minikube-m02,minikube,220,22,
2024-12-06 15:22:13.896,julius-pod-be-105,Succeeded,minikube-m02,minikube-m02,252,0,27861
2024-12-06 15:22:13.936,julius-pod-bu-157,Running,minikube-m02,minikube-m02,303,0,
2024-12-06 15:22:13.978,julius-pod-bu-136,Succeeded,minikube,minikube-m02,166,21,20903
2024-12-06 15:22:13.991,mrleo-pod-be-123,Running,minikube-m02,minikube-m02,144,0,
2024-12-06 15:22:14.029,aeneas-pod-bu-84,Running,minikube,minikube-m02,501,21,
2024-12-06 15:22:14.247,julius-pod-gu-116,Succeeded,minikube-m02,minikube-m02,284,0,25853
2024-12-06 15:22:14.330,aeneas-pod-bu-86,Succeeded,minikube-m02,minikube,542,24,30518
2024-12-06 15:22:14.340,aeneas-pod-be-80,Succeeded,minikube,minikube-m02,523,21,32854
2024-12-06 15:22:14.357,mrleo-pod-bu-133,Succeeded,minikube,minikube-m02,140,21,21281
2024-12-06 15:22:14.362,julius-pod-bu-142,Succeeded,minikube-m02,minikube,324,22,18070
2024-12-06 15:22:14.394,julius-pod-gu-114,Succeeded,minikube-m02,minikube-m02,212,0,29000
2024-12-06 15:22:14.415,julius-pod-be-108,Succeeded,minikube-m02,minikube-m02,153,0,26022
2024-12-06 15:22:15.097,julius-pod-bu-142,Succeeded,minikube-m02,minikube,324,22,18801
2024-12-06 15:22:15.131,julius-pod-gu-114,Succeeded,minikube-m02,minikube-m02,212,0,26738
2024-12-06 15:22:15.188,aeneas-pod-gu-85,Running,minikube-m02,minikube-m02,360,0,
2024-12-06 15:22:15.215,mrleo-pod-gu-141,Running,minikube,minikube,188,0,
2024-12-06 15:22:15.231,julius-pod-be-108,Succeeded,minikube-m02,minikube-m02,153,0,26838
2024-12-06 15:22:15.280,julius-pod-be-165,Running,minikube,minikube-m02,278,21,
2024-12-06 15:22:15.302,aeneas-pod-bu-86,Succeeded,minikube-m02,minikube,542,24,31490
2024-12-06 15:22:15.312,mrleo-pod-bu-133,Succeeded,minikube,minikube-m02,140,21,22238
2024-12-06 15:22:15.334,julius-pod-gu-116,Succeeded,minikube-m02,minikube-m02,284,0,26941
2024-12-06 15:22:15.352,aeneas-pod-be-80,Succeeded,minikube,minikube-m02,523,21,41868
2024-12-06 15:22:15.502,julius-pod-be-145,Succeeded,minikube-m02,minikube,220,22,19212
2024-12-06 15:22:15.555,aeneas-pod-bu-84,Succeeded,minikube,minikube-m02,501,21,31748
2024-12-06 15:22:16.060,aeneas-pod-gu-131,Pending,minikube,minikube,427,0,
2024-12-06 15:22:16.075,mrleo-pod-be-147,Pending,minikube-m02,minikube-m02,321,0,
2024-12-06 15:22:16.081,aeneas-pod-gu-131,Pending,minikube,minikube,427,0,
2024-12-06 15:22:16.088,aeneas-pod-bu-151,Pending,minikube-m02,minikube-m02,358,0,
2024-12-06 15:22:16.099,mrleo-pod-be-147,Pending,minikube-m02,minikube-m02,321,0,
2024-12-06 15:22:16.105,aeneas-pod-gu-154,Pending,minikube-m02,minikube-m02,593,0,
2024-12-06 15:22:16.116,aeneas-pod-bu-151,Pending,minikube-m02,minikube-m02,358,0,
2024-12-06 15:22:16.122,aeneas-pod-gu-159,Pending,minikube,minikube,492,0,
2024-12-06 15:22:16.149,mrleo-pod-gu-161,Pending,minikube-m02,minikube-m02,165,0,
2024-12-06 15:22:16.155,aeneas-pod-gu-159,Pending,minikube,minikube,492,0,
2024-12-06 15:22:16.160,aeneas-pod-gu-154,Pending,minikube-m02,minikube-m02,593,0,
2024-12-06 15:22:16.166,mrleo-pod-gu-163,Pending,minikube-m02,minikube-m02,106,0,
2024-12-06 15:22:16.183,aeneas-pod-bu-166,Pending,minikube,minikube,406,0,
2024-12-06 15:22:16.206,mrleo-pod-gu-161,Pending,minikube-m02,minikube-m02,165,0,
2024-12-06 15:22:16.208,julius-pod-bu-169,Pending,minikube,minikube-m02,263,21,
2024-12-06 15:22:16.216,mrleo-pod-gu-163,Pending,minikube-m02,minikube-m02,106,0,
2024-12-06 15:22:16.237,aeneas-pod-bu-166,Pending,minikube,minikube,406,0,
2024-12-06 15:22:16.240,mrleo-pod-gu-173,Pending,minikube,minikube-m02,138,21,
2024-12-06 15:22:16.243,julius-pod-bu-177,Pending,minikube-m02,minikube,186,22,
2024-12-06 15:22:16.254,julius-pod-bu-169,Pending,minikube,minikube-m02,263,21,
2024-12-06 15:22:16.266,julius-pod-bu-177,Pending,minikube-m02,minikube,186,22,
2024-12-06 15:22:16.271,mrleo-pod-gu-173,Pending,minikube,minikube-m02,138,21,
2024-12-06 15:22:16.352,julius-pod-gu-148,Running,minikube-m02,minikube,437,22,
2024-12-06 15:22:16.368,aeneas-pod-bu-84,Succeeded,minikube,minikube-m02,501,21,32556
2024-12-06 15:22:16.373,mrleo-pod-bu-153,Running,minikube-m02,minikube,166,21,
2024-12-06 15:22:16.388,mrleo-pod-be-123,Running,minikube-m02,minikube-m02,144,0,
2024-12-06 15:22:16.402,julius-pod-be-145,Succeeded,minikube-m02,minikube,220,22,40107
2024-12-06 15:22:16.432,julius-pod-bu-106,Running,minikube-m02,minikube-m02,224,0,
2024-12-06 15:22:16.592,mrleo-pod-gu-141,Succeeded,minikube,minikube,188,0,23524
2024-12-06 15:22:16.715,aeneas-pod-gu-85,Succeeded,minikube-m02,minikube-m02,360,0,32911
2024-12-06 15:22:18.202,mrleo-pod-gu-141,Succeeded,minikube,minikube,188,0,25132
2024-12-06 15:22:18.220,mrleo-pod-be-147,Running,minikube-m02,minikube-m02,321,0,
2024-12-06 15:22:18.251,mrleo-pod-gu-173,Running,minikube,minikube-m02,138,21,
2024-12-06 15:22:18.310,mrleo-pod-bu-140,Running,minikube-m02,minikube,164,21,
2024-12-06 15:22:18.334,aeneas-pod-gu-159,Running,minikube,minikube,492,0,
2024-12-06 15:22:18.360,mrleo-pod-gu-163,Running,minikube-m02,minikube-m02,106,0,
2024-12-06 15:22:18.372,mrleo-pod-gu-161,Running,minikube-m02,minikube-m02,165,0,
2024-12-06 15:22:18.383,aeneas-pod-gu-85,Succeeded,minikube-m02,minikube-m02,360,0,34578
2024-12-06 15:22:18.441,aeneas-pod-gu-154,Running,minikube-m02,minikube-m02,593,0,
2024-12-06 15:22:18.619,mrleo-pod-bu-153,Succeeded,minikube-m02,minikube,166,21,22323
2024-12-06 15:22:18.659,mrleo-pod-be-123,Succeeded,minikube-m02,minikube-m02,144,0,27929
2024-12-06 15:22:18.663,mrleo-pod-bu-143,Pending,minikube,minikube,136,0,
2024-12-06 15:22:18.686,mrleo-pod-be-155,Pending,minikube,minikube-m02,144,21,
2024-12-06 15:22:18.699,mrleo-pod-bu-143,Pending,minikube,minikube,136,0,
2024-12-06 15:22:18.713,julius-pod-gu-148,Succeeded,minikube-m02,minikube,437,22,41418
2024-12-06 15:22:18.730,mrleo-pod-bu-164,Pending,minikube,minikube-m02,172,21,
2024-12-06 15:22:18.735,julius-pod-bu-106,Succeeded,minikube-m02,minikube-m02,224,0,32699
2024-12-06 15:22:18.739,mrleo-pod-be-155,Pending,minikube,minikube-m02,144,21,
2024-12-06 15:22:18.741,mrleo-pod-gu-176,Pending,minikube,minikube-m02,145,21,
2024-12-06 15:22:18.780,aeneas-pod-be-182,Pending,minikube-m02,minikube,589,24,
2024-12-06 15:22:18.786,mrleo-pod-bu-164,Pending,minikube,minikube-m02,172,21,
2024-12-06 15:22:18.849,aeneas-pod-be-182,Pending,minikube-m02,minikube,589,24,
2024-12-06 15:22:18.860,mrleo-pod-gu-176,Pending,minikube,minikube-m02,145,21,
2024-12-06 15:22:19.627,aeneas-pod-gu-131,Running,minikube,minikube,427,0,
2024-12-06 15:22:19.720,julius-pod-be-156,Running,minikube,minikube-m02,182,21,
2024-12-06 15:22:19.759,mrleo-pod-be-123,Succeeded,minikube-m02,minikube-m02,144,0,29029
2024-12-06 15:22:20.161,julius-pod-gu-148,Succeeded,minikube-m02,minikube,437,22,23866
2024-12-06 15:22:20.197,julius-pod-bu-169,Running,minikube,minikube-m02,263,21,
2024-12-06 15:22:20.249,mrleo-pod-bu-153,Succeeded,minikube-m02,minikube,166,21,23954
2024-12-06 15:22:20.319,aeneas-pod-bu-102,Running,minikube,minikube-m02,331,21,
2024-12-06 15:22:20.324,aeneas-pod-bu-151,Running,minikube-m02,minikube-m02,358,0,
2024-12-06 15:22:20.408,aeneas-pod-bu-92,Running,minikube,minikube,561,0,
2024-12-06 15:22:20.437,aeneas-pod-gu-94,Running,minikube-m02,minikube-m02,396,0,
2024-12-06 15:22:20.455,aeneas-pod-bu-166,Running,minikube,minikube,406,0,
2024-12-06 15:22:20.508,aeneas-pod-be-88,Running,minikube,minikube,530,0,
2024-12-06 15:22:20.535,julius-pod-bu-106,Succeeded,minikube-m02,minikube-m02,224,0,34505
2024-12-06 15:22:20.579,julius-pod-bu-177,Running,minikube-m02,minikube,186,22,
2024-12-06 15:22:20.834,mrleo-pod-bu-140,Succeeded,minikube-m02,minikube,164,21,27758
2024-12-06 15:22:20.903,mrleo-pod-gu-150,Pending,minikube-m02,minikube,187,21,
2024-12-06 15:22:20.926,mrleo-pod-gu-150,Pending,minikube-m02,minikube,187,21,
2024-12-06 15:22:20.946,aeneas-pod-be-160,Pending,minikube-m02,minikube-m02,371,0,
2024-12-06 15:22:20.993,aeneas-pod-be-160,Pending,minikube-m02,minikube-m02,371,0,
2024-12-06 15:22:20.998,julius-pod-be-167,Pending,minikube-m02,minikube,354,22,
2024-12-06 15:22:21.004,aeneas-pod-bu-170,Pending,minikube-m02,minikube-m02,836,0,
2024-12-06 15:22:21.013,julius-pod-be-167,Pending,minikube-m02,minikube,354,22,
2024-12-06 15:22:21.033,aeneas-pod-bu-170,Pending,minikube-m02,minikube-m02,836,0,
2024-12-06 15:22:21.816,mrleo-pod-bu-164,Running,minikube,minikube-m02,172,21,
2024-12-06 15:22:21.897,mrleo-pod-be-155,Running,minikube,minikube-m02,144,21,
2024-12-06 15:22:21.934,aeneas-pod-be-107,Running,minikube-m02,minikube-m02,382,0,
2024-12-06 15:22:21.939,aeneas-pod-be-182,Running,minikube-m02,minikube,589,24,
2024-12-06 15:22:21.954,mrleo-pod-gu-176,Running,minikube,minikube-m02,145,21,
2024-12-06 15:22:22.023,julius-pod-be-137,Running,minikube-m02,minikube-m02,293,0,
2024-12-06 15:22:22.040,mrleo-pod-bu-143,Running,minikube,minikube,136,0,
2024-12-06 15:22:22.051,mrleo-pod-be-147,Running,minikube-m02,minikube-m02,321,0,
2024-12-06 15:22:22.077,aeneas-pod-bu-99,Running,minikube,minikube,375,0,
2024-12-06 15:22:22.160,mrleo-pod-bu-140,Succeeded,minikube-m02,minikube,164,21,39085
2024-12-06 15:22:22.241,julius-pod-gu-115,Running,minikube-m02,minikube-m02,214,0,
2024-12-06 15:22:22.331,julius-pod-be-156,Succeeded,minikube,minikube-m02,182,21,22345
2024-12-06 15:22:22.435,aeneas-pod-bu-102,Succeeded,minikube,minikube-m02,331,21,36400
2024-12-06 15:22:22.452,julius-pod-gu-158,Running,minikube-m02,minikube,303,22,
2024-12-06 15:22:22.477,aeneas-pod-be-88,Succeeded,minikube,minikube,530,0,38665
2024-12-06 15:22:22.504,aeneas-pod-bu-92,Succeeded,minikube,minikube,561,0,42692
2024-12-06 15:22:22.650,aeneas-pod-gu-94,Succeeded,minikube-m02,minikube-m02,396,0,38838
2024-12-06 15:22:23.097,aeneas-pod-bu-102,Succeeded,minikube,minikube-m02,331,21,37061
